.headers on

-- Name: Tyra Oberholzer
-- File: Lab03-tyra.sql
-- Date: July 16, 2020

-- 1. What is the order number and the date of each order sold by each employee?

select e.employeeid, e.firstname, e.lastname, o.orderid, o.orderdate from employees e join orders o on e.employeeid = o.employeeid order by e.lastname, e.firstname;
EmployeeID|FirstName|LastName|OrderID|OrderDate
4|Margaret|Peacock|10426|1997-01-27
4|Margaret|Peacock|10427|1997-01-27
4|Margaret|Peacock|10430|1997-01-30
4|Margaret|Peacock|10431|1997-01-30
4|Margaret|Peacock|10440|1997-02-10
4|Margaret|Peacock|10447|1997-02-14
4|Margaret|Peacock|10448|1997-02-17
4|Margaret|Peacock|10451|1997-02-19
4|Margaret|Peacock|10454|1997-02-21
4|Margaret|Peacock|10459|1997-02-27
4|Margaret|Peacock|10464|1997-03-04
4|Margaret|Peacock|10466|1997-03-06
4|Margaret|Peacock|10470|1997-03-11
4|Margaret|Peacock|10485|1997-03-25
4|Margaret|Peacock|10493|1997-04-02
4|Margaret|Peacock|10494|1997-04-02
4|Margaret|Peacock|10499|1997-04-08
4|Margaret|Peacock|10504|1997-04-11
4|Margaret|Peacock|10509|1997-04-17
4|Margaret|Peacock|10511|1997-04-18
4|Margaret|Peacock|10518|1997-04-25
4|Margaret|Peacock|10522|1997-04-30
4|Margaret|Peacock|10526|1997-05-05
4|Margaret|Peacock|10535|1997-05-13
4|Margaret|Peacock|10544|1997-05-21
4|Margaret|Peacock|10551|1997-05-28
4|Margaret|Peacock|10554|1997-05-30
4|Margaret|Peacock|10564|1997-06-10
4|Margaret|Peacock|10574|1997-06-19
4|Margaret|Peacock|10578|1997-06-24
4|Margaret|Peacock|10580|1997-06-26
4|Margaret|Peacock|10584|1997-06-30
4|Margaret|Peacock|10590|1997-07-07
4|Margaret|Peacock|10600|1997-07-16
4|Margaret|Peacock|10606|1997-07-22
4|Margaret|Peacock|10608|1997-07-23
4|Margaret|Peacock|10613|1997-07-29
4|Margaret|Peacock|10617|1997-07-31
4|Margaret|Peacock|10621|1997-08-05
4|Margaret|Peacock|10622|1997-08-06
4|Margaret|Peacock|10624|1997-08-07
4|Margaret|Peacock|10628|1997-08-12
4|Margaret|Peacock|10629|1997-08-12
4|Margaret|Peacock|10634|1997-08-15
4|Margaret|Peacock|10636|1997-08-19
4|Margaret|Peacock|10640|1997-08-21
4|Margaret|Peacock|10641|1997-08-22
4|Margaret|Peacock|10645|1997-08-26
4|Margaret|Peacock|10647|1997-08-27
4|Margaret|Peacock|10652|1997-09-01
4|Margaret|Peacock|10658|1997-09-05
4|Margaret|Peacock|10670|1997-09-16
4|Margaret|Peacock|10674|1997-09-18
4|Margaret|Peacock|10685|1997-09-29
4|Margaret|Peacock|10688|1997-10-01
4|Margaret|Peacock|10692|1997-10-03
4|Margaret|Peacock|10698|1997-10-09
4|Margaret|Peacock|10702|1997-10-13
4|Margaret|Peacock|10707|1997-10-16
4|Margaret|Peacock|10716|1997-10-24
4|Margaret|Peacock|10725|1997-10-31
4|Margaret|Peacock|10726|1997-11-03
4|Margaret|Peacock|10728|1997-11-04
4|Margaret|Peacock|10740|1997-11-13
4|Margaret|Peacock|10741|1997-11-14
4|Margaret|Peacock|10749|1997-11-20
4|Margaret|Peacock|10755|1997-11-26
4|Margaret|Peacock|10760|1997-12-01
4|Margaret|Peacock|10766|1997-12-05
4|Margaret|Peacock|10767|1997-12-05
4|Margaret|Peacock|10774|1997-12-11
4|Margaret|Peacock|10783|1997-12-18
4|Margaret|Peacock|10784|1997-12-18
4|Margaret|Peacock|10801|1997-12-29
4|Margaret|Peacock|10802|1997-12-29
4|Margaret|Peacock|10803|1997-12-30
4|Margaret|Peacock|10807|1997-12-31
4|Margaret|Peacock|10816|1998-01-06
4|Margaret|Peacock|10830|1998-01-13
4|Margaret|Peacock|10840|1998-01-19
4|Margaret|Peacock|10843|1998-01-21
4|Margaret|Peacock|10847|1998-01-22
4|Margaret|Peacock|10861|1998-01-30
4|Margaret|Peacock|10863|1998-02-02
4|Margaret|Peacock|10864|1998-02-02
4|Margaret|Peacock|10873|1998-02-06
4|Margaret|Peacock|10875|1998-02-06
4|Margaret|Peacock|10878|1998-02-10
4|Margaret|Peacock|10881|1998-02-11
4|Margaret|Peacock|10882|1998-02-11
4|Margaret|Peacock|10884|1998-02-12
4|Margaret|Peacock|10892|1998-02-17
4|Margaret|Peacock|10898|1998-02-20
4|Margaret|Peacock|10901|1998-02-23
4|Margaret|Peacock|10906|1998-02-25
4|Margaret|Peacock|10908|1998-02-26
4|Margaret|Peacock|10913|1998-02-26
4|Margaret|Peacock|10917|1998-03-02
4|Margaret|Peacock|10920|1998-03-03
4|Margaret|Peacock|10926|1998-03-04
4|Margaret|Peacock|10927|1998-03-05
4|Margaret|Peacock|10930|1998-03-06
4|Margaret|Peacock|10931|1998-03-06
4|Margaret|Peacock|10935|1998-03-09
4|Margaret|Peacock|10943|1998-03-11
4|Margaret|Peacock|10945|1998-03-12
4|Margaret|Peacock|10966|1998-03-20
4|Margaret|Peacock|10972|1998-03-24
4|Margaret|Peacock|10980|1998-03-27
4|Margaret|Peacock|10996|1998-04-02
4|Margaret|Peacock|11002|1998-04-06
4|Margaret|Peacock|11018|1998-04-13
4|Margaret|Peacock|11024|1998-04-15
4|Margaret|Peacock|11026|1998-04-15
4|Margaret|Peacock|11029|1998-04-16
4|Margaret|Peacock|11040|1998-04-22
4|Margaret|Peacock|11044|1998-04-23
4|Margaret|Peacock|11061|1998-04-30
4|Margaret|Peacock|11062|1998-04-30
4|Margaret|Peacock|11072|1998-05-05
4|Margaret|Peacock|11076|1998-05-06
6|Michael|Suyama|10249|1996-07-05
6|Michael|Suyama|10264|1996-07-24
6|Michael|Suyama|10271|1996-08-01
6|Michael|Suyama|10272|1996-08-02
6|Michael|Suyama|10274|1996-08-06
6|Michael|Suyama|10291|1996-08-27
6|Michael|Suyama|10296|1996-09-03
6|Michael|Suyama|10298|1996-09-05
6|Michael|Suyama|10317|1996-09-30
6|Michael|Suyama|10350|1996-11-11
6|Michael|Suyama|10355|1996-11-15
6|Michael|Suyama|10356|1996-11-18
6|Michael|Suyama|10370|1996-12-03
6|Michael|Suyama|10390|1996-12-23
6|Michael|Suyama|10395|1996-12-26
6|Michael|Suyama|10423|1997-01-23
6|Michael|Suyama|10425|1997-01-24
6|Michael|Suyama|10439|1997-02-07
6|Michael|Suyama|10446|1997-02-14
6|Michael|Suyama|10480|1997-03-20
6|Michael|Suyama|10489|1997-03-28
6|Michael|Suyama|10500|1997-04-09
6|Michael|Suyama|10503|1997-04-11
6|Michael|Suyama|10510|1997-04-18
6|Michael|Suyama|10519|1997-04-28
6|Michael|Suyama|10528|1997-05-06
6|Michael|Suyama|10539|1997-05-16
6|Michael|Suyama|10555|1997-06-02
6|Michael|Suyama|10559|1997-06-05
6|Michael|Suyama|10599|1997-07-15
6|Michael|Suyama|10611|1997-07-25
6|Michael|Suyama|10637|1997-08-19
6|Michael|Suyama|10643|1997-08-25
6|Michael|Suyama|10656|1997-09-04
6|Michael|Suyama|10701|1997-10-13
6|Michael|Suyama|10703|1997-10-14
6|Michael|Suyama|10704|1997-10-14
6|Michael|Suyama|10708|1997-10-17
6|Michael|Suyama|10735|1997-11-10
6|Michael|Suyama|10744|1997-11-17
6|Michael|Suyama|10747|1997-11-19
6|Michael|Suyama|10754|1997-11-25
6|Michael|Suyama|10757|1997-11-27
6|Michael|Suyama|10764|1997-12-03
6|Michael|Suyama|10790|1997-12-22
6|Michael|Suyama|10791|1997-12-23
6|Michael|Suyama|10794|1997-12-24
6|Michael|Suyama|10804|1997-12-30
6|Michael|Suyama|10822|1998-01-08
6|Michael|Suyama|10826|1998-01-12
6|Michael|Suyama|10833|1998-01-15
6|Michael|Suyama|10867|1998-02-03
6|Michael|Suyama|10885|1998-02-12
6|Michael|Suyama|10907|1998-02-25
6|Michael|Suyama|10914|1998-02-27
6|Michael|Suyama|10929|1998-03-05
6|Michael|Suyama|10933|1998-03-06
6|Michael|Suyama|10944|1998-03-12
6|Michael|Suyama|10956|1998-03-17
6|Michael|Suyama|10959|1998-03-18
6|Michael|Suyama|10965|1998-03-20
6|Michael|Suyama|10973|1998-03-24
6|Michael|Suyama|10999|1998-04-03
6|Michael|Suyama|11019|1998-04-13
6|Michael|Suyama|11025|1998-04-15
6|Michael|Suyama|11031|1998-04-17
6|Michael|Suyama|11045|1998-04-23



-- 2. List each territory by region

select rtrim(r.regiondescription), t.territorydescription, t.regionid, r.regionid from territories t join region r on t.regionid = r.regionid order by r.regiondescription, t.territorydescription;
rtrim(r.regiondescription)|TerritoryDescription|RegionID|RegionID
Eastern|Bedford|1|1
Eastern|Boston|1|1
Eastern|Braintree|1|1
Eastern|Cambridge|1|1
Eastern|Cary|1|1
Eastern|Edison|1|1
Eastern|Fairport|1|1
Eastern|Georgetow|1|1
Eastern|Greensboro|1|1
Eastern|Louisville|1|1
Eastern|Mellvile|1|1
Eastern|Morristown|1|1
Eastern|NewYork|1|1
Eastern|NewYork|1|1
Eastern|Neward|1|1
Eastern|Providence|1|1
Eastern|Rockville|1|1
Eastern|Westboro|1|1
Eastern|Wilton|1|1
Northern|Beachwood|3|3
Northern|BloomfieldHills|3|3
Northern|Findlay|3|3
Northern|Hollis|3|3
Northern|Minneapolis|3|3
Northern|Philadelphia|3|3
Northern|Portsmouth|3|3
Northern|Racine|3|3
Northern|Roseville|3|3
Northern|Southfield|3|3
Northern|Troy|3|3
Southern|Atlanta|4|4
Southern|Austin|4|4
Southern|Bentonville|4|4
Southern|Columbia|4|4
Southern|Dallas|4|4
Southern|Orlando|4|4
Southern|Savannah|4|4
Southern|Tampa|4|4
Western|Bellevue|2|2
Western|Campbell|2|2
Western|Chicago|2|2
Western|ColoradoSprings|2|2
Western|Denver|2|2
Western|HoffmanEstates|2|2
Western|MenloPark|2|2
Western|Phoenix|2|2
Western|Redmond|2|2
Western|SanFrancisco|2|2
Western|SantaClara|2|2
Western|SantaCruz|2|2
Western|SantaMonica|2|2
Western|Scottsdale|2|2
Western|Seattle|2|2



-- 3. What is the supplier name for each product alphabetically by supplier?

select s.supplierid, s.contactname, s.companyname, p.productname, p.productid from suppliers s join products p on s.supplierid = p.supplierid order by s.companyname, p.productname;
SupplierID|ContactName|CompanyName|ProductName|ProductID
18|Guylène Nodier|Aux joyeux ecclésiastiques|Chartreuse verte|39
18|Guylène Nodier|Aux joyeux ecclésiastiques|Côte de Blaye|38
16|Cheryl Saylor|Bigfoot Breweries|Laughing Lumberjack Lager|67
16|Cheryl Saylor|Bigfoot Breweries|Sasquatch Ale|34
16|Cheryl Saylor|Bigfoot Breweries|Steeleye Stout|35
5|Antonio del Valle Saavedra|Cooperativa de Quesos 'Las Cabras'|Queso Cabrales|11
5|Antonio del Valle Saavedra|Cooperativa de Quesos 'Las Cabras'|Queso Manchego La Pastora|12
27|Marie Delamare|Escargots Nouveaux|Escargots de Bourgogne|58
1|Charlotte Cooper|Exotic Liquids|Aniseed Syrup|3
1|Charlotte Cooper|Exotic Liquids|Chai|1
1|Charlotte Cooper|Exotic Liquids|Chang|2
14|Elio Rossi|Formaggi Fortini s.r.l.|Gorgonzola Telino|31
14|Elio Rossi|Formaggi Fortini s.r.l.|Mascarpone Fabioli|32
14|Elio Rossi|Formaggi Fortini s.r.l.|Mozzarella di Giovanni|72
29|Chantal Goulet|Forêts d'érables|Sirop d'érable|61
29|Chantal Goulet|Forêts d'érables|Tarte au sucre|62
24|Wendy Mackenzie|G'day, Mate|Filo Mix|52
24|Wendy Mackenzie|G'day, Mate|Manjimup Dried Apples|51
24|Wendy Mackenzie|G'day, Mate|Perth Pasties|53
28|Eliane Noz|Gai pâturage|Camembert Pierrot|60
28|Eliane Noz|Gai pâturage|Raclette Courdavault|59
3|Regina Murphy|Grandma Kelly's Homestead|Grandma's Boysenberry Spread|6
3|Regina Murphy|Grandma Kelly's Homestead|Northwoods Cranberry Sauce|8
3|Regina Murphy|Grandma Kelly's Homestead|Uncle Bob's Organic Dried Pears|7
11|Petra Winkler|Heli Süßwaren GmbH & Co. KG|Gumbär Gummibärchen|26
11|Petra Winkler|Heli Süßwaren GmbH & Co. KG|NuNuCa Nuß-Nougat-Creme|25
11|Petra Winkler|Heli Süßwaren GmbH & Co. KG|Schoggi Schokolade|27
23|Anne Heikkonen|Karkki Oy|Lakkalikööri|76
23|Anne Heikkonen|Karkki Oy|Maxilaku|49
23|Anne Heikkonen|Karkki Oy|Valkoinen suklaa|50
20|Chandra Leka|Leka Trading|Gula Malacca|44
20|Chandra Leka|Leka Trading|Ipoh Coffee|43
20|Chandra Leka|Leka Trading|Singaporean Hokkien Fried Mee|42
21|Niels Petersen|Lyngbysild|Rogede sild|45
21|Niels Petersen|Lyngbysild|Spegesild|46
25|Jean-Guy Lauzon|Ma Maison|Pâté chinois|55
25|Jean-Guy Lauzon|Ma Maison|Tourtière|54
6|Mayumi Ohno|Mayumi's|Genen Shouyu|15
6|Mayumi Ohno|Mayumi's|Konbu|13
6|Mayumi Ohno|Mayumi's|Tofu|14
19|Robb Merchant|New England Seafood Cannery|Boston Crab Meat|40
19|Robb Merchant|New England Seafood Cannery|Jack's New England Clam Chowder|41
2|Shelley Burke|New Orleans Cajun Delights|Chef Anton's Cajun Seasoning|4
2|Shelley Burke|New Orleans Cajun Delights|Chef Anton's Gumbo Mix|5
2|Shelley Burke|New Orleans Cajun Delights|Louisiana Fiery Hot Pepper Sauce|65
2|Shelley Burke|New Orleans Cajun Delights|Louisiana Hot Spiced Okra|66
13|Sven Petersen|Nord-Ost-Fisch Handelsgesellschaft mbH|Nord-Ost Matjeshering|30
15|Beate Vileid|Norske Meierier|Flotemysost|71
15|Beate Vileid|Norske Meierier|Geitost|33
15|Beate Vileid|Norske Meierier|Gudbrandsdalsost|69
9|Lars Peterson|PB Knäckebröd AB|Gustaf's Knäckebröd|22
9|Lars Peterson|PB Knäckebröd AB|Tunnbröd|23
26|Giovanni Giudici|Pasta Buttini s.r.l.|Gnocchi di nonna Alice|56
26|Giovanni Giudici|Pasta Buttini s.r.l.|Ravioli Angelo|57
7|Ian Devling|Pavlova, Ltd.|Alice Mutton|17
7|Ian Devling|Pavlova, Ltd.|Carnarvon Tigers|18
7|Ian Devling|Pavlova, Ltd.|Outback Lager|70
7|Ian Devling|Pavlova, Ltd.|Pavlova|16
7|Ian Devling|Pavlova, Ltd.|Vegie-spread|63
12|Martin Bein|Plutzer Lebensmittelgroßmärkte AG|Original Frankfurter grüne Soße|77
12|Martin Bein|Plutzer Lebensmittelgroßmärkte AG|Rhönbräu Klosterbier|75
12|Martin Bein|Plutzer Lebensmittelgroßmärkte AG|Rössle Sauerkraut|28
12|Martin Bein|Plutzer Lebensmittelgroßmärkte AG|Thüringer Rostbratwurst|29
12|Martin Bein|Plutzer Lebensmittelgroßmärkte AG|Wimmers gute Semmelknödel|64
10|Carlos Diaz|Refrescos Americanas LTDA|Guaraná Fantástica|24
8|Peter Wilson|Specialty Biscuits, Ltd.|Scottish Longbreads|68
8|Peter Wilson|Specialty Biscuits, Ltd.|Sir Rodney's Marmalade|20
8|Peter Wilson|Specialty Biscuits, Ltd.|Sir Rodney's Scones|21
8|Peter Wilson|Specialty Biscuits, Ltd.|Teatime Chocolate Biscuits|19
17|Michael Björn|Svensk Sjöföda AB|Gravad lax|37
17|Michael Björn|Svensk Sjöföda AB|Inlagd Sill|36
17|Michael Björn|Svensk Sjöföda AB|Röd Kaviar|73
4|Yoshi Nagase|Tokyo Traders|Ikura|10
4|Yoshi Nagase|Tokyo Traders|Longlife Tofu|74
4|Yoshi Nagase|Tokyo Traders|Mishi Kobe Niku|9
22|Dirk Luchte|Zaanse Snoepfabriek|Chocolade|48
22|Dirk Luchte|Zaanse Snoepfabriek|Zaanse koeken|47



-- 4. For every order on May 5, 1998, how many of each item was ordered, and what was the price of the item?

select od.orderid, o.orderid, o.customerid, o.orderdate, od.quantity, od.unitprice from orders o join order_details od on o.orderid = od.orderid where o.orderdate like "1998-05-05";
OrderID|OrderID|CustomerID|OrderDate|Quantity|UnitPrice
11070|11070|LEHMS|1998-05-05|40|18.0
11070|11070|LEHMS|1998-05-05|20|19.0
11070|11070|LEHMS|1998-05-05|30|17.45
11070|11070|LEHMS|1998-05-05|20|12.5
11071|11071|LILAS|1998-05-05|15|30.0
11071|11071|LILAS|1998-05-05|10|6.0
11072|11072|ERNSH|1998-05-05|8|19.0
11072|11072|ERNSH|1998-05-05|40|9.65
11072|11072|ERNSH|1998-05-05|22|16.25
11072|11072|ERNSH|1998-05-05|130|33.25
11073|11073|PERIC|1998-05-05|10|21.0
11073|11073|PERIC|1998-05-05|20|4.5



-- Shows they are all matching w/ country
select od.orderid, o.orderid, o.customerid, c.customerid, c.country, o.orderdate, od.quantity, od.unitprice from (orders o join order_details od on o.orderid = od.orderid) join customers c on c.customerid = o.customerid where o.orderdate like "1998-05-05";
OrderID|OrderID|CustomerID|CustomerID|Country|OrderDate|Quantity|UnitPrice
11070|11070|LEHMS|LEHMS|Germany|1998-05-05|40|18.0
11070|11070|LEHMS|LEHMS|Germany|1998-05-05|20|19.0
11070|11070|LEHMS|LEHMS|Germany|1998-05-05|30|17.45
11070|11070|LEHMS|LEHMS|Germany|1998-05-05|20|12.5
11071|11071|LILAS|LILAS|Venezuela|1998-05-05|15|30.0
11071|11071|LILAS|LILAS|Venezuela|1998-05-05|10|6.0
11072|11072|ERNSH|ERNSH|Austria|1998-05-05|8|19.0
11072|11072|ERNSH|ERNSH|Austria|1998-05-05|40|9.65
11072|11072|ERNSH|ERNSH|Austria|1998-05-05|22|16.25
11072|11072|ERNSH|ERNSH|Austria|1998-05-05|130|33.25
11073|11073|PERIC|PERIC|Mexico|1998-05-05|10|21.0
11073|11073|PERIC|PERIC|Mexico|1998-05-05|20|4.5



-- shows the country w/o extra id's
select o.orderid, o.customerid, c.country, o.orderdate, od.quantity, od.unitprice from (orders o join order_details od on o.orderid = od.orderid) join customers c on c.customerid = o.customerid where o.orderdate like "1998-05-05";
OrderID|CustomerID|Country|OrderDate|Quantity|UnitPrice
11070|LEHMS|Germany|1998-05-05|40|18.0
11070|LEHMS|Germany|1998-05-05|20|19.0
11070|LEHMS|Germany|1998-05-05|30|17.45
11070|LEHMS|Germany|1998-05-05|20|12.5
11071|LILAS|Venezuela|1998-05-05|15|30.0
11071|LILAS|Venezuela|1998-05-05|10|6.0
11072|ERNSH|Austria|1998-05-05|8|19.0
11072|ERNSH|Austria|1998-05-05|40|9.65
11072|ERNSH|Austria|1998-05-05|22|16.25
11072|ERNSH|Austria|1998-05-05|130|33.25
11073|PERIC|Mexico|1998-05-05|10|21.0
11073|PERIC|Mexico|1998-05-05|20|4.5



-- 5. For every order on May 5, 1998, how many of each item was ordered giving the name of the item, and what was the price of the item?

-- 6. For every order in May, 1998, what was the customer's name and the shipper's name?

-- 7. What is the customer's name and the employeee's name for every order shipped to France?

-- 8. List the products by name that were shipped to Germany.

select p.productid, p.productname, o.orderid, o.shipcountry from (products p join order_details od on p.productid = od.productid) join orders o on od.orderid = o.orderid where o.shipcountry like 'Germany';
ProductID|ProductName|OrderID|ShipCountry
14|Tofu|10249|Germany
51|Manjimup Dried Apples|10249|Germany
41|Jack's New England Clam Chowder|10260|Germany
57|Ravioli Angelo|10260|Germany
62|Tarte au sucre|10260|Germany
70|Outback Lager|10260|Germany
40|Boston Crab Meat|10267|Germany
59|Raclette Courdavault|10267|Germany
76|Lakkalikööri|10267|Germany
10|Ikura|10273|Germany
31|Gorgonzola Telino|10273|Germany
33|Geitost|10273|Germany
40|Boston Crab Meat|10273|Germany
76|Lakkalikööri|10273|Germany
28|Rössle Sauerkraut|10277|Germany
62|Tarte au sucre|10277|Germany
17|Alice Mutton|10279|Germany
27|Schoggi Schokolade|10284|Germany
44|Gula Malacca|10284|Germany
60|Camembert Pierrot|10284|Germany
67|Laughing Lumberjack Lager|10284|Germany
1|Chai|10285|Germany
40|Boston Crab Meat|10285|Germany
53|Perth Pasties|10285|Germany
35|Steeleye Stout|10286|Germany
62|Tarte au sucre|10286|Germany
40|Boston Crab Meat|10301|Germany
56|Gnocchi di nonna Alice|10301|Germany
28|Rössle Sauerkraut|10312|Germany
43|Ipoh Coffee|10312|Germany
53|Perth Pasties|10312|Germany
75|Rhönbräu Klosterbier|10312|Germany
36|Inlagd Sill|10313|Germany
15|Genen Shouyu|10323|Germany
25|NuNuCa Nuß-Nougat-Creme|10323|Germany
39|Chartreuse verte|10323|Germany
6|Grandma's Boysenberry Spread|10325|Germany
13|Konbu|10325|Germany
14|Tofu|10325|Germany
31|Gorgonzola Telino|10325|Germany
72|Mozzarella di Giovanni|10325|Germany
23|Tunnbröd|10337|Germany
26|Gumbär Gummibärchen|10337|Germany
36|Inlagd Sill|10337|Germany
37|Gravad lax|10337|Germany
72|Mozzarella di Giovanni|10337|Germany
2|Chang|10342|Germany
31|Gorgonzola Telino|10342|Germany
36|Inlagd Sill|10342|Germany
55|Pâté chinois|10342|Germany
64|Wimmers gute Semmelknödel|10343|Germany
68|Scottish Longbreads|10343|Germany
76|Lakkalikööri|10343|Germany
8|Northwoods Cranberry Sauce|10345|Germany
19|Teatime Chocolate Biscuits|10345|Germany
42|Singaporean Hokkien Fried Mee|10345|Germany
1|Chai|10348|Germany
23|Tunnbröd|10348|Germany
31|Gorgonzola Telino|10356|Germany
55|Pâté chinois|10356|Germany
69|Gudbrandsdalsost|10356|Germany
39|Chartreuse verte|10361|Germany
60|Camembert Pierrot|10361|Germany
31|Gorgonzola Telino|10363|Germany
75|Rhönbräu Klosterbier|10363|Germany
76|Lakkalikööri|10363|Germany
13|Konbu|10391|Germany
23|Tunnbröd|10396|Germany
71|Flotemysost|10396|Germany
72|Mozzarella di Giovanni|10396|Germany
11|Queso Cabrales|10407|Germany
69|Gudbrandsdalsost|10407|Germany
71|Flotemysost|10407|Germany
2|Chang|10418|Germany
47|Zaanse koeken|10418|Germany
61|Sirop d'érable|10418|Germany
74|Longlife Tofu|10418|Germany
19|Teatime Chocolate Biscuits|10438|Germany
34|Sasquatch Ale|10438|Germany
57|Ravioli Angelo|10438|Germany
19|Teatime Chocolate Biscuits|10446|Germany
24|Guaraná Fantástica|10446|Germany
31|Gorgonzola Telino|10446|Germany
52|Filo Mix|10446|Germany
55|Pâté chinois|10451|Germany
64|Wimmers gute Semmelknödel|10451|Germany
65|Louisiana Fiery Hot Pepper Sauce|10451|Germany
77|Original Frankfurter grüne Soße|10451|Germany
21|Sir Rodney's Scones|10456|Germany
49|Maxilaku|10456|Germany
59|Raclette Courdavault|10457|Germany
30|Nord-Ost Matjeshering|10468|Germany
43|Ipoh Coffee|10468|Germany
59|Raclette Courdavault|10488|Germany
73|Röd Kaviar|10488|Germany
56|Gnocchi di nonna Alice|10497|Germany
72|Mozzarella di Giovanni|10497|Germany
77|Original Frankfurter grüne Soße|10497|Germany
54|Tourtière|10501|Germany
25|NuNuCa Nuß-Nougat-Creme|10506|Germany
70|Outback Lager|10506|Germany
13|Konbu|10508|Germany
39|Chartreuse verte|10508|Germany
28|Rössle Sauerkraut|10509|Germany
21|Sir Rodney's Scones|10513|Germany
32|Mascarpone Fabioli|10513|Germany
61|Sirop d'érable|10513|Germany
9|Mishi Kobe Niku|10515|Germany
16|Pavlova|10515|Germany
27|Schoggi Schokolade|10515|Germany
33|Geitost|10515|Germany
60|Camembert Pierrot|10515|Germany
1|Chai|10522|Germany
8|Northwoods Cranberry Sauce|10522|Germany
30|Nord-Ost Matjeshering|10522|Germany
40|Boston Crab Meat|10522|Germany
4|Chef Anton's Cajun Seasoning|10527|Germany
36|Inlagd Sill|10527|Germany
30|Nord-Ost Matjeshering|10534|Germany
40|Boston Crab Meat|10534|Germany
54|Tourtière|10534|Germany
12|Queso Manchego La Pastora|10536|Germany
31|Gorgonzola Telino|10536|Germany
33|Geitost|10536|Germany
60|Camembert Pierrot|10536|Germany
3|Aniseed Syrup|10540|Germany
26|Gumbär Gummibärchen|10540|Germany
38|Côte de Blaye|10540|Germany
68|Scottish Longbreads|10540|Germany
11|Queso Cabrales|10542|Germany
54|Tourtière|10542|Germany
34|Sasquatch Ale|10548|Germany
41|Jack's New England Clam Chowder|10548|Germany
31|Gorgonzola Telino|10549|Germany
45|Rogede sild|10549|Germany
51|Manjimup Dried Apples|10549|Germany
16|Pavlova|10554|Germany
23|Tunnbröd|10554|Germany
62|Tarte au sucre|10554|Germany
77|Original Frankfurter grüne Soße|10554|Germany
64|Wimmers gute Semmelknödel|10557|Germany
75|Rhönbräu Klosterbier|10557|Germany
30|Nord-Ost Matjeshering|10560|Germany
62|Tarte au sucre|10560|Germany
59|Raclette Courdavault|10575|Germany
63|Vegie-spread|10575|Germany
72|Mozzarella di Giovanni|10575|Germany
76|Lakkalikööri|10575|Germany
14|Tofu|10580|Germany
41|Jack's New England Clam Chowder|10580|Germany
65|Louisiana Fiery Hot Pepper Sauce|10580|Germany
57|Ravioli Angelo|10582|Germany
76|Lakkalikööri|10582|Germany
18|Carnarvon Tigers|10588|Germany
42|Singaporean Hokkien Fried Mee|10588|Germany
15|Genen Shouyu|10592|Germany
26|Gumbär Gummibärchen|10592|Germany
20|Sir Rodney's Marmalade|10593|Germany
69|Gudbrandsdalsost|10593|Germany
76|Lakkalikööri|10593|Germany
56|Gnocchi di nonna Alice|10608|Germany
11|Queso Cabrales|10614|Germany
21|Sir Rodney's Scones|10614|Germany
39|Chartreuse verte|10614|Germany
14|Tofu|10623|Germany
19|Teatime Chocolate Biscuits|10623|Germany
21|Sir Rodney's Scones|10623|Germany
24|Guaraná Fantástica|10623|Germany
35|Steeleye Stout|10623|Germany
55|Pâté chinois|10630|Germany
76|Lakkalikööri|10630|Germany
2|Chang|10632|Germany
33|Geitost|10632|Germany
69|Gudbrandsdalsost|10640|Germany
70|Outback Lager|10640|Germany
28|Rössle Sauerkraut|10643|Germany
39|Chartreuse verte|10643|Germany
46|Spegesild|10643|Germany
19|Teatime Chocolate Biscuits|10651|Germany
22|Gustaf's Knäckebröd|10651|Germany
16|Pavlova|10653|Germany
60|Camembert Pierrot|10653|Germany
21|Sir Rodney's Scones|10658|Germany
40|Boston Crab Meat|10658|Germany
60|Camembert Pierrot|10658|Germany
77|Original Frankfurter grüne Soße|10658|Germany
31|Gorgonzola Telino|10668|Germany
55|Pâté chinois|10668|Germany
64|Wimmers gute Semmelknödel|10668|Germany
23|Tunnbröd|10670|Germany
46|Spegesild|10670|Germany
67|Laughing Lumberjack Lager|10670|Germany
73|Röd Kaviar|10670|Germany
75|Rhönbräu Klosterbier|10670|Germany
14|Tofu|10675|Germany
53|Perth Pasties|10675|Germany
58|Escargots de Bourgogne|10675|Germany
40|Boston Crab Meat|10684|Germany
47|Zaanse koeken|10684|Germany
60|Camembert Pierrot|10684|Germany
1|Chai|10691|Germany
29|Thüringer Rostbratwurst|10691|Germany
43|Ipoh Coffee|10691|Germany
44|Gula Malacca|10691|Germany
62|Tarte au sucre|10691|Germany
63|Vegie-spread|10692|Germany
7|Uncle Bob's Organic Dried Pears|10694|Germany
59|Raclette Courdavault|10694|Germany
70|Outback Lager|10694|Germany
47|Zaanse koeken|10699|Germany
3|Aniseed Syrup|10702|Germany
76|Lakkalikööri|10702|Germany
21|Sir Rodney's Scones|10717|Germany
54|Tourtière|10717|Germany
69|Gudbrandsdalsost|10717|Germany
12|Queso Manchego La Pastora|10718|Germany
16|Pavlova|10718|Germany
36|Inlagd Sill|10718|Germany
62|Tarte au sucre|10718|Germany
44|Gula Malacca|10721|Germany
18|Carnarvon Tigers|10745|Germany
44|Gula Malacca|10745|Germany
59|Raclette Courdavault|10745|Germany
