.headers on

-- Name: Tyra oberholzer
-- File: TSQL-EX03-Tyra.sql
-- Date: July 19, 2020

-- 1. Using SQLite and the Northwind database, create a line item report that contains a line for each product in the order with the following columns: the order id, the product id, the unit price, the quantity sold, the line item price, and the percent of that line item constitutes of the total amount of the order.

select orderid, productid, unitprice, (unitprice * quantity) as line_total, ((unitprice*quantity)/(sum(unitprice*quantity)))*100 as PctOfTotalOrder from order_details group by orderid;
OrderID|ProductID|UnitPrice|line_total|PctOfTotalOrder
10910|19|9.2|110.4|24.3762419960256
10911|1|18.0|180.0|20.979020979021
10912|11|21.0|840.0|10.1603889977502
10913|4|22.0|660.0|68.8396349413298
10914|71|21.5|537.5|100.0
10915|17|39.0|390.0|72.289156626506
10916|16|17.45|104.7|15.2468326780253
10917|30|25.89|25.89|7.075897127552
10918|1|18.0|1080.0|55.9585492227979
10919|16|17.45|418.8|37.2996081225508
10920|50|16.25|390.0|100.0
10921|35|18.0|180.0|9.29752066115702
10922|17|39.0|585.0|78.7878787878788
10923|42|14.0|140.0|14.957264957265
10924|10|31.0|620.0|30.4743180142541
10925|36|19.0|475.0|84.9731663685152
10926|11|21.0|42.0|8.16485225505443
10927|20|81.0|405.0|50.625
10928|47|9.5|47.5|34.5454545454545
10929|21|10.0|600.0|51.0746967439881
10930|21|10.0|360.0|14.6639511201629
10931|13|6.0|252.0|30.1075268817204
10932|16|17.45|523.5|27.1877434432615
10933|53|32.8|65.6|7.12578752987182
10934|6|25.0|500.0|100.0
10935|1|18.0|378.0|54.0
10936|36|19.0|570.0|100.0
10937|28|45.6|364.8|56.575682382134
10938|13|6.0|120.0|3.29444063143445
10939|2|19.0|190.0|25.3333333333333
10940|7|30.0|240.0|66.6666666666667
10941|31|12.5|550.0|11.532816104005
10942|49|20.0|560.0|100.0
10943|13|6.0|90.0|12.6582278481013
10944|11|21.0|105.0|9.21780352910192
10945|13|6.0|120.0|48.9795918367347
10946|10|31.0|775.0|55.0621669626998
10947|59|55.0|220.0|100.0
10948|50|16.25|146.25|6.19113133664938
10949|6|25.0|300.0|6.7842605156038
10950|4|22.0|110.0|100.0
10951|33|2.5|37.5|7.76558293642576
10952|6|25.0|400.0|81.4332247557003
10953|20|81.0|4050.0|86.6310160427808
10954|16|17.45|488.6|25.6873981388991
10955|75|7.75|93.0|100.0
10956|21|10.0|120.0|17.725258493353
10957|30|25.89|776.7|44.0630850399955
10958|5|21.35|427.0|54.6734955185659
10959|75|7.75|155.0|100.0
10960|24|4.5|45.0|16.2689804772234
10961|52|7.0|42.0|3.74331550802139
10962|7|30.0|1350.0|37.6674107142857
10963|60|34.0|68.0|100.0
10964|18|62.5|375.0|18.2704019488429
10965|51|53.0|848.0|100.0
10966|37|26.0|208.0|16.5657852819369
10967|19|9.2|110.4|12.1265377855888
10968|12|38.0|1140.0|80.9659090909091
10969|46|12.0|108.0|100.0
10970|52|7.0|280.0|100.0
10971|29|123.79|1733.06|100.0
10972|17|39.0|234.0|93.0417495029821
10973|26|31.23|156.15|53.5585662836563
10974|63|43.9|439.0|100.0
10975|8|40.0|640.0|89.198606271777
10976|28|45.6|912.0|100.0
10977|39|18.0|540.0|24.1827138378863
10978|8|40.0|800.0|53.3084560538415
10979|7|30.0|540.0|11.2184481146775
10980|75|7.75|310.0|100.0
10981|38|263.5|15810.0|100.0
10982|7|30.0|600.0|59.1715976331361
10983|13|6.0|504.0|63.2768361581921
10984|16|17.45|959.75|53.0321867661279
10985|16|17.45|628.2|27.9423538831065
10986|11|21.0|630.0|28.3783783783784
10987|7|30.0|1800.0|64.9350649350649
10988|7|30.0|1800.0|47.7200424178155
10989|6|25.0|1000.0|73.8770685579196
10990|21|10.0|650.0|13.1819103630095
10991|2|19.0|950.0|33.1010452961672
10992|72|34.8|69.6|100.0
10993|29|123.79|6189.5|94.8255390861389
10994|59|55.0|990.0|100.0
10995|51|53.0|1060.0|88.628762541806
10996|42|14.0|560.0|100.0
10997|32|32.0|1600.0|80.8080808080808
10998|24|4.5|54.0|7.87172011661808
10999|41|9.65|193.0|15.3053132434576
11000|4|22.0|550.0|51.1627906976744
11001|7|30.0|1800.0|65.0054171180932
11002|13|6.0|336.0|17.6656151419558
11003|1|18.0|72.0|22.0858895705521
11004|26|31.23|187.38|63.436928702011
11005|1|18.0|36.0|6.14334470989761
11006|1|18.0|144.0|36.7740946932938
11007|8|40.0|1200.0|45.5598162420745
11008|28|45.6|3192.0|65.0963597430407
11009|24|4.5|54.0|7.69230769230769
11010|7|30.0|600.0|93.0232558139535
11011|58|13.25|530.0|55.2083333333333
11012|19|9.2|460.0|15.46738399462
11013|23|9.0|90.0|24.9307479224377
11014|41|9.65|270.2|100.0
11015|30|25.89|388.35|62.4005784526392
11016|31|12.5|187.5|38.148524923703
11017|3|10.0|250.0|3.7037037037037
11018|12|38.0|760.0|48.2539682539683
11019|46|12.0|36.0|47.3684210526316
11020|10|31.0|744.0|100.0
11021|2|19.0|209.0|3.01088094919102
11022|19|9.2|322.0|22.9671897289586
11023|7|30.0|120.0|8.0
11024|26|31.23|374.76|19.0542045240771
11025|1|18.0|180.0|60.0
11026|18|62.5|500.0|48.5436893203884
11027|24|4.5|135.0|11.5355037169956
11028|55|24.0|840.0|38.8888888888889
11029|56|38.0|760.0|59.0612371774946
11030|2|19.0|1900.0|11.6408016223601
11031|1|18.0|810.0|33.8416544808857
11032|36|19.0|665.0|7.46981185060376
11033|53|32.8|2296.0|63.9198218262806
11034|21|10.0|150.0|27.0562770562771
11035|1|18.0|180.0|10.2593331433457
11036|13|6.0|42.0|2.4822695035461
11037|70|15.0|60.0|100.0
11038|40|18.4|92.0|12.2503328894807
11039|28|45.6|912.0|29.5145631067961
11040|21|10.0|200.0|100.0
11041|2|19.0|570.0|30.2066772655008
11042|44|19.45|291.75|71.9038817005545
11043|11|21.0|210.0|100.0
11044|62|49.3|591.6|100.0
11045|33|2.5|37.5|2.86368843069874
11046|12|38.0|760.0|48.5933503836317
11047|1|18.0|450.0|41.2654745529574
11048|68|12.5|525.0|100.0
11049|2|19.0|190.0|55.5555555555556
11050|76|18.0|900.0|100.0
11051|24|4.5|45.0|100.0
11052|43|46.0|1380.0|82.8828828828829
11053|18|62.5|2187.5|59.7881790228903
11054|33|2.5|25.0|8.19672131147541
11055|24|4.5|67.5|3.90738060781476
11056|7|30.0|1200.0|32.0855614973262
11057|70|15.0|45.0|100.0
11058|21|10.0|30.0|3.4965034965035
11059|13|6.0|180.0|9.79325353645267
11060|60|34.0|136.0|51.1278195488722
11061|60|34.0|510.0|100.0
11062|53|32.8|328.0|64.5669291338583
11063|34|14.0|420.0|29.0556900726392
11064|17|39.0|3003.0|63.591893780573
11065|30|25.89|103.56|41.0041178333861
11066|16|17.45|52.35|5.63660834454912
11067|41|9.65|86.85|100.0
11068|28|45.6|364.8|15.2968802415297
11069|39|18.0|360.0|100.0
11070|1|18.0|720.0|38.4307445956765
11071|7|30.0|450.0|88.2352941176471
11072|2|19.0|152.0|2.91299348409352
11073|11|21.0|210.0|70.0
11074|16|17.45|244.3|100.0
11075|2|19.0|190.0|32.4232081911263
11076|6|25.0|500.0|47.3036896877956
11077|2|19.0|456.0|33.1732867743344



-- 2. I want to know the unique (distinct) cities, regions, and postal codes: (a) where we have both cusomter' and employees, (b) where we have customers but no employees AND both customers employees, and (c) where we have employees but no customers AND both customers and employees. Write three queries, using inner and outer joins. Report the results of the queries. Three is no need for any further reporting.

-- A)
select c.contactname, e.firstname, c.city, e.city, c.region, e.region, c.postalcode, e.postalcode from customers c join employees e on c.city like e.city;
ContactName|FirstName|City|City|Region|Region|PostalCode|PostalCode
Thomas Hardy|Steven|London|London||NULL|WA1 1DP|SW1 8JR
Thomas Hardy|Michael|London|London||NULL|WA1 1DP|EC2 7JR
Thomas Hardy|Robert|London|London||NULL|WA1 1DP|RG1 9SP
Thomas Hardy|Anne|London|London||NULL|WA1 1DP|WG2 7LT
Victoria Ashworth|Steven|London|London||NULL|EC2 5NT|SW1 8JR
Victoria Ashworth|Michael|London|London||NULL|EC2 5NT|EC2 7JR
Victoria Ashworth|Robert|London|London||NULL|EC2 5NT|RG1 9SP
Victoria Ashworth|Anne|London|London||NULL|EC2 5NT|WG2 7LT
Elizabeth Brown|Steven|London|London||NULL|WX1 6LT|SW1 8JR
Elizabeth Brown|Michael|London|London||NULL|WX1 6LT|EC2 7JR
Elizabeth Brown|Robert|London|London||NULL|WX1 6LT|RG1 9SP
Elizabeth Brown|Anne|London|London||NULL|WX1 6LT|WG2 7LT
Ann Devon|Steven|London|London||NULL|WX3 6FW|SW1 8JR
Ann Devon|Michael|London|London||NULL|WX3 6FW|EC2 7JR
Ann Devon|Robert|London|London||NULL|WX3 6FW|RG1 9SP
Ann Devon|Anne|London|London||NULL|WX3 6FW|WG2 7LT
Simon Crowther|Steven|London|London||NULL|SW7 1RZ|SW1 8JR
Simon Crowther|Michael|London|London||NULL|SW7 1RZ|EC2 7JR
Simon Crowther|Robert|London|London||NULL|SW7 1RZ|RG1 9SP
Simon Crowther|Anne|London|London||NULL|SW7 1RZ|WG2 7LT
Hari Kumar|Steven|London|London||NULL|OX15 4NB|SW1 8JR
Hari Kumar|Michael|London|London||NULL|OX15 4NB|EC2 7JR
Hari Kumar|Robert|London|London||NULL|OX15 4NB|RG1 9SP
Hari Kumar|Anne|London|London||NULL|OX15 4NB|WG2 7LT
Helvetius Nagy|Janet|Kirkland|Kirkland|WA|WA|98034|98033
Karl Jablonski|Nancy|Seattle|Seattle|WA|WA|98128|98122
Karl Jablonski|Laura|Seattle|Seattle|WA|WA|98128|98105
-- B)
select c.contactname, e.firstname, c.city, e.city, c.region, e.region, c.postalcode, e.postalcode from customers c left join employees e on c.city like e.city;
ContactName|FirstName|City|City|Region|Region|PostalCode|PostalCode
ContactName||City||Region||PostalCode|
Maria Anders||Berlin||||12209|
Ana Trujillo||México D.F.||||05021|
Antonio Moreno||México D.F.||||05023|
Thomas Hardy|Steven|London|London||NULL|WA1 1DP|SW1 8JR
Thomas Hardy|Michael|London|London||NULL|WA1 1DP|EC2 7JR
Thomas Hardy|Robert|London|London||NULL|WA1 1DP|RG1 9SP
Thomas Hardy|Anne|London|London||NULL|WA1 1DP|WG2 7LT
Christina Berglund||Luleå||||S-958 22|
Hanna Moos||Mannheim||||68306|
Frédérique Citeaux||Strasbourg||||67000|
Martín Sommer||Madrid||||28023|
Laurence Lebihan||Marseille||||13008|
Elizabeth Lincoln||Tsawassen||BC||T2F 8M4|
Victoria Ashworth|Steven|London|London||NULL|EC2 5NT|SW1 8JR
Victoria Ashworth|Michael|London|London||NULL|EC2 5NT|EC2 7JR
Victoria Ashworth|Robert|London|London||NULL|EC2 5NT|RG1 9SP
Victoria Ashworth|Anne|London|London||NULL|EC2 5NT|WG2 7LT
Patricio Simpson||Buenos Aires||||1010|
Francisco Chang||México D.F.||||05022|
Yang Wang||Bern||||3012|
Pedro Afonso||Sao Paulo||SP||05432-043|
Elizabeth Brown|Steven|London|London||NULL|WX1 6LT|SW1 8JR
Elizabeth Brown|Michael|London|London||NULL|WX1 6LT|EC2 7JR
Elizabeth Brown|Robert|London|London||NULL|WX1 6LT|RG1 9SP
Elizabeth Brown|Anne|London|London||NULL|WX1 6LT|WG2 7LT
Sven Ottlieb||Aachen||||52066|
Janine Labrune||Nantes||||44000|
Ann Devon|Steven|London|London||NULL|WX3 6FW|SW1 8JR
Ann Devon|Michael|London|London||NULL|WX3 6FW|EC2 7JR
Ann Devon|Robert|London|London||NULL|WX3 6FW|RG1 9SP
Ann Devon|Anne|London|London||NULL|WX3 6FW|WG2 7LT
Roland Mendel||Graz||||8010|
Aria Cruz||Sao Paulo||SP||05442-030|
Diego Roel||Madrid||||28034|
Martine Rancé||Lille||||59000|
Maria Larsson||Bräcke||||S-844 67|
Peter Franken||München||||80805|
Carine Schmitt||Nantes||||44000|
Paolo Accorti||Torino||||10100|
Lino Rodriguez||Lisboa||||1675|
Eduardo Saavedra||Barcelona||||08022|
José Pedro Freyre||Sevilla||||41101|
André Fonseca||Campinas||SP||04876-786|
Howard Snyder||Eugene||OR||97403|
Manuel Pereira||Caracas||DF||1081|
Mario Pontes||Rio de Janeiro||RJ||05454-876|
Carlos Hernández||San Cristóbal||Táchira||5022|
Yoshi Latimer||Elgin||OR||97827|
Patricia McKenna||Cork||Co. Cork|||
Helen Bennett||Cowes||Isle of Wight||PO31 7PJ|
Philip Cramer||Brandenburg||||14776|
Daniel Tonini||Versailles||||78000|
Annette Roulet||Toulouse||||31000|
Yoshi Tannamuri||Vancouver||BC||V3F 2K1|
John Steel||Walla Walla||WA||99362|
Renate Messner||Frankfurt a.M.||||60528|
Jaime Yorres||San Francisco||CA||94117|
Carlos González||Barquisimeto||Lara||3508|
Felipe Izquierdo||I. de Margarita||Nueva Esparta||4980|
Fran Wilson||Portland||OR||97219|
Giovanni Rovelli||Bergamo||||24100|
Catherine Dewey||Bruxelles||||B-1180|
Jean Fresnière||Montréal||Québec||H1J 1C3|
Alexander Feuer||Leipzig||||04179|
Simon Crowther|Steven|London|London||NULL|SW7 1RZ|SW1 8JR
Simon Crowther|Michael|London|London||NULL|SW7 1RZ|EC2 7JR
Simon Crowther|Robert|London|London||NULL|SW7 1RZ|RG1 9SP
Simon Crowther|Anne|London|London||NULL|SW7 1RZ|WG2 7LT
Yvonne Moncada||Buenos Aires||||1010|
Rene Phillips||Anchorage||AK||99508|
Henriette Pfalzheim||Köln||||50739|
Marie Bertrand||Paris||||75012|
Guillermo Fernández||México D.F.||||05033|
Georg Pipps||Salzburg||||5020|
Isabel de Castro||Lisboa||||1756|
Bernardo Batista||Rio de Janeiro||RJ||02389-673|
Lúcia Carvalho||Sao Paulo||SP||05487-020|
Horst Kloss||Cunewalde||||01307|
Sergio Gutiérrez||Buenos Aires||||1010|
Paula Wilson||Albuquerque||NM||87110|
Maurizio Moroni||Reggio Emilia||||42100|
Janete Limeira||Rio de Janeiro||RJ||02389-890|
Michael Holz||Genève||||1203|
Alejandra Camino||Madrid||||28001|
Jonas Bergulfsen||Stavern||||4110|
Jose Pavarotti||Boise||ID||83720|
Hari Kumar|Steven|London|London||NULL|OX15 4NB|SW1 8JR
Hari Kumar|Michael|London|London||NULL|OX15 4NB|EC2 7JR
Hari Kumar|Robert|London|London||NULL|OX15 4NB|RG1 9SP
Hari Kumar|Anne|London|London||NULL|OX15 4NB|WG2 7LT
Jytte Petersen||Kobenhavn||||1734|
Dominique Perrier||Paris||||75016|
Art Braunschweiger||Lander||WY||82520|
Pascale Cartrain||Charleroi||||B-6000|
Liz Nixon||Portland||OR||97201|
Liu Wong||Butte||MT||59801|
Karin Josephs||Münster||||44087|
Miguel Angel Paolino||México D.F.||||05033|
Anabela Domingues||Sao Paulo||SP||05634-030|
Helvetius Nagy|Janet|Kirkland|Kirkland|WA|WA|98034|98033
Palle Ibsen||Århus||||8200|
Mary Saveley||Lyon||||69004|
Paul Henriot||Reims||||51100|
Rita Müller||Stuttgart||||70563|
Pirkko Koskitalo||Oulu||||90110|
Paula Parente||Resende||SP||08737-363|
Karl Jablonski|Nancy|Seattle|Seattle|WA|WA|98128|98122
Karl Jablonski|Laura|Seattle|Seattle|WA|WA|98128|98105
Matti Karttunen||Helsinki||||21240|
Zbyszek Piestrzeniewicz||Warszawa||||01-012|
-- C)
select c.contactname, e.firstname, c.city, e.city, c.region, e.region, c.postalcode, e.postalcode from customers c inner join employees e on c.city like e.city;
ContactName|FirstName|City|City|Region|Region|PostalCode|PostalCode
Thomas Hardy|Steven|London|London||NULL|WA1 1DP|SW1 8JR
Thomas Hardy|Michael|London|London||NULL|WA1 1DP|EC2 7JR
Thomas Hardy|Robert|London|London||NULL|WA1 1DP|RG1 9SP
Thomas Hardy|Anne|London|London||NULL|WA1 1DP|WG2 7LT
Victoria Ashworth|Steven|London|London||NULL|EC2 5NT|SW1 8JR
Victoria Ashworth|Michael|London|London||NULL|EC2 5NT|EC2 7JR
Victoria Ashworth|Robert|London|London||NULL|EC2 5NT|RG1 9SP
Victoria Ashworth|Anne|London|London||NULL|EC2 5NT|WG2 7LT
Elizabeth Brown|Steven|London|London||NULL|WX1 6LT|SW1 8JR
Elizabeth Brown|Michael|London|London||NULL|WX1 6LT|EC2 7JR
Elizabeth Brown|Robert|London|London||NULL|WX1 6LT|RG1 9SP
Elizabeth Brown|Anne|London|London||NULL|WX1 6LT|WG2 7LT
Ann Devon|Steven|London|London||NULL|WX3 6FW|SW1 8JR
Ann Devon|Michael|London|London||NULL|WX3 6FW|EC2 7JR
Ann Devon|Robert|London|London||NULL|WX3 6FW|RG1 9SP
Ann Devon|Anne|London|London||NULL|WX3 6FW|WG2 7LT
Simon Crowther|Steven|London|London||NULL|SW7 1RZ|SW1 8JR
Simon Crowther|Michael|London|London||NULL|SW7 1RZ|EC2 7JR
Simon Crowther|Robert|London|London||NULL|SW7 1RZ|RG1 9SP
Simon Crowther|Anne|London|London||NULL|SW7 1RZ|WG2 7LT
Hari Kumar|Steven|London|London||NULL|OX15 4NB|SW1 8JR
Hari Kumar|Michael|London|London||NULL|OX15 4NB|EC2 7JR
Hari Kumar|Robert|London|London||NULL|OX15 4NB|RG1 9SP
Hari Kumar|Anne|London|London||NULL|OX15 4NB|WG2 7LT
Helvetius Nagy|Janet|Kirkland|Kirkland|WA|WA|98034|98033
Karl Jablonski|Nancy|Seattle|Seattle|WA|WA|98128|98122
Karl Jablonski|Laura|Seattle|Seattle|WA|WA|98128|98105
